X,Y,Z
7.7851,-7.9690,-93.5379
8.1086,-8.1000,-93.2921
7.9355,-7.7360,-93.5826
7.4262,-7.0814,-94.2120
7.4262,0.4186,-94.2120
7.0066,0.8381,-94.7120
7.5494,7.3655,-94.0379
7.6804,7.6891,-93.7921
7.3165,7.5160,-94.0826
6.6619,7.0066,-94.7120
-7.3655,7.5494,-94.0379
-7.6891,7.6804,-93.7921
-7.5160,7.3165,-94.0826
-7.0066,6.6619,-94.7120
-7.5494,-7.3655,-94.0379
-7.6804,-7.6891,-93.7921
-7.3165,-7.5160,-94.0826
-6.6619,-7.0066,-94.7120
7.3655,-7.5494,-94.0379
7.6891,-7.6804,-93.7921
7.5160,-7.3165,-94.0826
7.0066,-6.6619,-94.7120
7.0066,0.8381,-94.7120
6.8811,0.9449,-94.8602
6.8776,6.6022,-94.8602
7.2515,7.1541,-94.3596
7.1502,7.2497,-94.3627
6.6022,6.8776,-94.8602
6.5551,6.8811,-94.8602
-6.6022,6.8776,-94.8602
-7.1541,7.2515,-94.3596
-7.2497,7.1502,-94.3627
-6.8776,6.6022,-94.8602
-6.8811,6.5551,-94.8602
-6.8776,-6.6022,-94.8602
-7.2515,-7.1541,-94.3596
-7.1502,-7.2497,-94.3627
-6.6022,-6.8776,-94.8602
-6.5551,-6.8811,-94.8602
6.6022,-6.8776,-94.8602
7.1541,-7.2515,-94.3596
7.2497,-7.1502,-94.3627
6.8776,-6.6022,-94.8602
6.8811,-6.5551,-94.8602
6.8811,0.9449,-94.8602
6.8518,0.9449,-94.8883
6.8147,6.6987,-94.8883
6.7626,6.8433,-94.8383
6.6987,6.8147,-94.8883
6.5551,6.8518,-94.8883
-6.6987,6.8147,-94.8883
-6.8433,6.7626,-94.8383
-6.8147,6.6987,-94.8883
-6.8518,6.5551,-94.8883
-6.8147,-6.6987,-94.8883
-6.7626,-6.8433,-94.8383
-6.6987,-6.8147,-94.8883
-6.5551,-6.8518,-94.8883
6.6987,-6.8147,-94.8883
6.8433,-6.7626,-94.8383
6.8147,-6.6987,-94.8883
6.8518,-6.5551,-94.8883
6.8518,0.9449,-94.8883
6.8162,0.9449,-94.9165
6.7793,6.6890,-94.9165
6.6789,6.7850,-94.9165
6.5551,6.8162,-94.9165
-6.6890,6.7793,-94.9165
-6.7850,6.6789,-94.9165
-6.8162,6.5551,-94.9165
-6.7793,-6.6890,-94.9165
-6.6789,-6.7850,-94.9165
-6.5551,-6.8162,-94.9165
6.6890,-6.7793,-94.9165
6.7850,-6.6789,-94.9165
6.8162,-6.5551,-94.9165
6.8162,0.9449,-94.9165
6.7714,0.9449,-94.9446
6.7273,6.6860,-94.9446
6.6129,6.7635,-94.9446
6.5551,6.7714,-94.9446
-6.6860,6.7273,-94.9446
-6.7635,6.6129,-94.9446
-6.7714,6.5551,-94.9446
-6.7273,-6.6860,-94.9446
-6.6129,-6.7635,-94.9446
-6.5551,-6.7714,-94.9446
6.6860,-6.7273,-94.9446
6.7635,-6.6129,-94.9446
6.7714,-6.5551,-94.9446
6.7714,0.9449,-94.9446
6.7094,0.9449,-94.9727
6.6496,6.6770,-94.9727
6.5551,6.7094,-94.9727
-6.6770,6.6496,-94.9727
-6.7094,6.5551,-94.9727
-6.6496,-6.6770,-94.9727
-6.5551,-6.7094,-94.9727
6.6770,-6.6496,-94.9727
6.7094,-6.5551,-94.9727
6.7094,0.9449,-94.9727
6.5710,0.9449,-94.9997
6.5551,6.5710,-94.9997
-6.5710,6.5551,-94.9997
-6.5551,-6.5710,-94.9997
6.5710,-6.5551,-94.9997
6.5710,0.9449,-94.9997
